Country or Area,Year,Item,Value
San Marino,2006,Gross Domestic Product (GDP),72908.2598
San Marino,2005,Gross Domestic Product (GDP),69138.88877
San Marino,2004,Gross Domestic Product (GDP),67101.99745
San Marino,2003,Gross Domestic Product (GDP),57955.59112
San Marino,2002,Gross Domestic Product (GDP),46037.20746
San Marino,2001,Gross Domestic Product (GDP),43206.20093
San Marino,2000,Gross Domestic Product (GDP),41540.17439
Sao Tome and Principe,2015,Gross Domestic Product (GDP),1595.818987
Sao Tome and Principe,2014,Gross Domestic Product (GDP),1782.582707
Sao Tome and Principe,2013,Gross Domestic Product (GDP),1577.022373
Sao Tome and Principe,2012,Gross Domestic Product (GDP),1340.526642
Sao Tome and Principe,2011,Gross Domestic Product (GDP),1263.865459
Sao Tome and Principe,2010,Gross Domestic Product (GDP),1094.710487
Sao Tome and Principe,2009,Gross Domestic Product (GDP),1067.917447
Sao Tome and Principe,2008,Gross Domestic Product (GDP),1098.767936
Sao Tome and Principe,2007,Gross Domestic Product (GDP),876.8936609
Sao Tome and Principe,2006,Gross Domestic Product (GDP),831.5211124
Sao Tome and Principe,2005,Gross Domestic Product (GDP),801.3727039
Sao Tome and Principe,2004,Gross Domestic Product (GDP),685.3335473
Sao Tome and Principe,2003,Gross Domestic Product (GDP),640.5208202
Sao Tome and Principe,2002,Gross Domestic Product (GDP),549.7116212
Sao Tome and Principe,2001,Gross Domestic Product (GDP),498.9829549
Sao Tome and Principe,2000,Gross Domestic Product (GDP),509.3801126
Saudi Arabia,2015,Gross Domestic Product (GDP),20627.92763
Saudi Arabia,2014,Gross Domestic Product (GDP),24464.2173
Saudi Arabia,2013,Gross Domestic Product (GDP),24845.12384
Saudi Arabia,2012,Gross Domestic Product (GDP),25243.60719
Saudi Arabia,2011,Gross Domestic Product (GDP),23745.88226
Saudi Arabia,2010,Gross Domestic Product (GDP),19262.55252
Saudi Arabia,2009,Gross Domestic Product (GDP),16113.14374
Saudi Arabia,2008,Gross Domestic Product (GDP),20078.25538
Saudi Arabia,2007,Gross Domestic Product (GDP),16516.62653
Saudi Arabia,2006,Gross Domestic Product (GDP),15384.74029
Saudi Arabia,2005,Gross Domestic Product (GDP),13791.51145
Saudi Arabia,2004,Gross Domestic Product (GDP),11185.13337
Saudi Arabia,2003,Gross Domestic Product (GDP),9609.976004
Saudi Arabia,2002,Gross Domestic Product (GDP),8695.401775
Saudi Arabia,2001,Gross Domestic Product (GDP),8684.655345
Saudi Arabia,2000,Gross Domestic Product (GDP),9171.330489
Senegal,2015,Gross Domestic Product (GDP),1218.331972
Senegal,2014,Gross Domestic Product (GDP),1394.799797
Senegal,2013,Gross Domestic Product (GDP),1393.802
Senegal,2012,Gross Domestic Product (GDP),1372.591632
Senegal,2011,Gross Domestic Product (GDP),1426.989657
Senegal,2010,Gross Domestic Product (GDP),1319.168533
Senegal,2009,Gross Domestic Product (GDP),1340.326375
Senegal,2008,Gross Domestic Product (GDP),1442.826409
Senegal,2007,Gross Domestic Product (GDP),1249.346822
Senegal,2006,Gross Domestic Product (GDP),1063.867109
Senegal,2005,Gross Domestic Product (GDP),1015.958209
Senegal,2004,Gross Domestic Product (GDP),961.3066316
Senegal,2003,Gross Domestic Product (GDP),841.9767534
Senegal,2002,Gross Domestic Product (GDP),671.1122597
Senegal,2001,Gross Domestic Product (GDP),628.8454658
Senegal,2000,Gross Domestic Product (GDP),617.9968625
Serbia,2015,Gross Domestic Product (GDP),5588.979448
Serbia,2014,Gross Domestic Product (GDP),6598.935418
Serbia,2013,Gross Domestic Product (GDP),6752.796509
Serbia,2012,Gross Domestic Product (GDP),6013.923663
Serbia,2011,Gross Domestic Product (GDP),6806.882705
Serbia,2010,Gross Domestic Product (GDP),5735.420454
Serbia,2009,Gross Domestic Product (GDP),6169.114195
Serbia,2008,Gross Domestic Product (GDP),7101.042265
Serbia,2007,Gross Domestic Product (GDP),5848.473904
Serbia,2006,Gross Domestic Product (GDP),4382.616191
Serbia,2005,Gross Domestic Product (GDP),3720.47869
Serbia,2004,Gross Domestic Product (GDP),3502.802924
Serbia,2003,Gross Domestic Product (GDP),3005.425047
Serbia,2002,Gross Domestic Product (GDP),2282.779881
Serbia,2001,Gross Domestic Product (GDP),1727.282228
Serbia,2000,Gross Domestic Product (GDP),1312.659321
Seychelles,2015,Gross Domestic Product (GDP),14503.27934
Seychelles,2014,Gross Domestic Product (GDP),14254.56449
Seychelles,2013,Gross Domestic Product (GDP),14220.13693
Seychelles,2012,Gross Domestic Product (GDP),11441.29739
Seychelles,2011,Gross Domestic Product (GDP),11084.50208
Seychelles,2010,Gross Domestic Product (GDP),10628.12138
Seychelles,2009,Gross Domestic Product (GDP),9332.633451
Seychelles,2008,Gross Domestic Product (GDP),10693.18362
Seychelles,2007,Gross Domestic Product (GDP),11473.9399
Seychelles,2006,Gross Domestic Product (GDP),11353.20415
Seychelles,2005,Gross Domestic Product (GDP),10368.00502
Seychelles,2004,Gross Domestic Product (GDP),9604.056077
Seychelles,2003,Gross Domestic Product (GDP),9863.475101
Seychelles,2002,Gross Domestic Product (GDP),9966.110574
Seychelles,2001,Gross Domestic Product (GDP),9055.312366
Seychelles,2000,Gross Domestic Product (GDP),9220.812555
Sierra Leone,2015,Gross Domestic Product (GDP),592.3255596
Sierra Leone,2014,Gross Domestic Product (GDP),714.7036085
Sierra Leone,2013,Gross Domestic Product (GDP),716.8352005
Sierra Leone,2012,Gross Domestic Product (GDP),566.3783984
Sierra Leone,2011,Gross Domestic Product (GDP),448.3375219
Sierra Leone,2010,Gross Domestic Product (GDP),401.8349987
Sierra Leone,2009,Gross Domestic Product (GDP),391.2010053
Sierra Leone,2008,Gross Domestic Product (GDP),408.4807478
Sierra Leone,2007,Gross Domestic Product (GDP),360.3721378
Sierra Leone,2006,Gross Domestic Product (GDP),323.3891885
Sierra Leone,2005,Gross Domestic Product (GDP),292.3493252
Sierra Leone,2004,Gross Domestic Product (GDP),266.5698965
Sierra Leone,2003,Gross Domestic Product (GDP),266.442382
Sierra Leone,2002,Gross Domestic Product (GDP),252.3921381
Sierra Leone,2001,Gross Domestic Product (GDP),229.3750336
Sierra Leone,2000,Gross Domestic Product (GDP),187.7276045
Singapore,2015,Gross Domestic Product (GDP),55076.92661
Singapore,2014,Gross Domestic Product (GDP),56982.42711
Singapore,2013,Gross Domestic Product (GDP),56397.35847
Singapore,2012,Gross Domestic Product (GDP),54957.47443
Singapore,2011,Gross Domestic Product (GDP),53072.91887
Singapore,2010,Gross Domestic Product (GDP),46735.50642
Singapore,2009,Gross Domestic Product (GDP),39091.08339
Singapore,2008,Gross Domestic Product (GDP),40541.30914
Singapore,2007,Gross Domestic Product (GDP),39518.75154
Singapore,2006,Gross Domestic Product (GDP),33761.03596
Singapore,2005,Gross Domestic Product (GDP),29961.83507
Singapore,2004,Gross Domestic Product (GDP),27538.35402
Singapore,2003,Gross Domestic Product (GDP),23647.62938
Singapore,2002,Gross Domestic Product (GDP),22546.03042
Singapore,2001,Gross Domestic Product (GDP),22023.69936
Singapore,2000,Gross Domestic Product (GDP),23847.00859
Sint Maarten (Dutch part),2015,Gross Domestic Product (GDP),26681.96009
Sint Maarten (Dutch part),2014,Gross Domestic Product (GDP),27213.00959
Sint Maarten (Dutch part),2013,Gross Domestic Product (GDP),27217.6116
Sint Maarten (Dutch part),2012,Gross Domestic Product (GDP),27202.47948
Sint Maarten (Dutch part),2011,Gross Domestic Product (GDP),26700.41043
Sint Maarten (Dutch part),2010,Gross Domestic Product (GDP),26237.76805
Sint Maarten (Dutch part),2009,Gross Domestic Product (GDP),25529.7025
Sint Maarten (Dutch part),2008,Gross Domestic Product (GDP),25572.40599
Sint Maarten (Dutch part),2007,Gross Domestic Product (GDP),24173.62205
Sint Maarten (Dutch part),2006,Gross Domestic Product (GDP),22672.79796
Sint Maarten (Dutch part),2005,Gross Domestic Product (GDP),21174.69692
Slovakia,2015,Gross Domestic Product (GDP),16300.1528
Slovakia,2014,Gross Domestic Product (GDP),18596.12872
Slovakia,2013,Gross Domestic Product (GDP),18175.2681
Slovakia,2012,Gross Domestic Product (GDP),17407.29546
Slovakia,2011,Gross Domestic Product (GDP),18370.10128
Slovakia,2010,Gross Domestic Product (GDP),16785.29553
Slovakia,2009,Gross Domestic Product (GDP),16485.54032
Slovakia,2008,Gross Domestic Product (GDP),17915.64445
Slovakia,2007,Gross Domestic Product (GDP),14273.18135
Slovakia,2006,Gross Domestic Product (GDP),10590.59058
Slovakia,2005,Gross Domestic Product (GDP),9082.00844
Slovakia,2004,Gross Domestic Product (GDP),7986.997679
Slovakia,2003,Gross Domestic Product (GDP),6293.126719
Slovakia,2002,Gross Domestic Product (GDP),4594.470767
Slovakia,2001,Gross Domestic Product (GDP),3964.893127
Slovakia,2000,Gross Domestic Product (GDP),3837.487721
Slovenia,2015,Gross Domestic Product (GDP),20804.45838
Slovenia,2014,Gross Domestic Product (GDP),24150.41104
Slovenia,2013,Gross Domestic Product (GDP),23460.64767
Slovenia,2012,Gross Domestic Product (GDP),22635.79398
Slovenia,2011,Gross Domestic Product (GDP),25114.16816
Slovenia,2010,Gross Domestic Product (GDP),23569.90081
Slovenia,2009,Gross Domestic Product (GDP),24763.95094
Slovenia,2008,Gross Domestic Product (GDP),27460.77067
Slovenia,2007,Gross Domestic Product (GDP),23857.40246
Slovenia,2006,Gross Domestic Product (GDP),19715.40948
Slovenia,2005,Gross Domestic Product (GDP),18147.75705
Slovenia,2004,Gross Domestic Product (GDP),17292.10038
Slovenia,2003,Gross Domestic Product (GDP),14908.34612
Slovenia,2002,Gross Domestic Product (GDP),11819.74997
Slovenia,2001,Gross Domestic Product (GDP),10504.29049
Slovenia,2000,Gross Domestic Product (GDP),10208.30099
Solomon Islands,2015,Gross Domestic Product (GDP),2167.218742
Solomon Islands,2014,Gross Domestic Product (GDP),2274.943162
Solomon Islands,2013,Gross Domestic Product (GDP),2248.696424
Solomon Islands,2012,Gross Domestic Product (GDP),2141.930049
Solomon Islands,2011,Gross Domestic Product (GDP),1974.309576
Solomon Islands,2010,Gross Domestic Product (GDP),1709.821439
Solomon Islands,2009,Gross Domestic Product (GDP),1571.327065
Solomon Islands,2008,Gross Domestic Product (GDP),1549.90088
Solomon Islands,2007,Gross Domestic Product (GDP),1419.753685
Solomon Islands,2006,Gross Domestic Product (GDP),1289.383058
Solomon Islands,2005,Gross Domestic Product (GDP),1182.334659
Solomon Islands,2004,Gross Domestic Product (GDP),1025.656121
Solomon Islands,2003,Gross Domestic Product (GDP),938.9367848
Solomon Islands,2002,Gross Domestic Product (GDP),813.3315122
Solomon Islands,2001,Gross Domestic Product (GDP),988.4642204
Solomon Islands,2000,Gross Domestic Product (GDP),993.9052883
Somalia,2015,Gross Domestic Product (GDP),105.4401713
Somalia,2014,Gross Domestic Product (GDP),122.9990275
Somalia,2013,Gross Domestic Product (GDP),134.9249654
Somalia,2012,Gross Domestic Product (GDP),119.5030695
Somalia,2011,Gross Domestic Product (GDP),91.80093501
Somalia,2010,Gross Domestic Product (GDP),90.73356305
Somalia,2009,Gross Domestic Product (GDP),106.3906499
Somalia,2008,Gross Domestic Product (GDP),228.1288829
Somalia,2007,Gross Domestic Product (GDP),224.0944117
Somalia,2006,Gross Domestic Product (GDP),222.039141
Somalia,2005,Gross Domestic Product (GDP),221.6500691
Somalia,2004,Gross Domestic Product (GDP),195.8945946
Somalia,2003,Gross Domestic Product (GDP),154.5266888
Somalia,2002,Gross Domestic Product (GDP),128.3157858
Somalia,2001,Gross Domestic Product (GDP),141.792776
Somalia,2000,Gross Domestic Product (GDP),231.2882924
South Africa,2015,Gross Domestic Product (GDP),5730.934452
South Africa,2014,Gross Domestic Product (GDP),6428.506306
South Africa,2013,Gross Domestic Product (GDP),6829.289494
South Africa,2012,Gross Domestic Product (GDP),7501.598532
South Africa,2011,Gross Domestic Product (GDP),8007.44162
South Africa,2010,Gross Domestic Product (GDP),7328.593646
South Africa,2009,Gross Domestic Product (GDP),5862.814931
South Africa,2008,Gross Domestic Product (GDP),5760.789227
South Africa,2007,Gross Domestic Product (GDP),6095.649756
South Africa,2006,Gross Domestic Product (GDP),5601.973365
South Africa,2005,Gross Domestic Product (GDP),5383.633716
South Africa,2004,Gross Domestic Product (GDP),4833.636043
South Africa,2003,Gross Domestic Product (GDP),3751.257342
South Africa,2002,Gross Domestic Product (GDP),2508.034167
South Africa,2001,Gross Domestic Product (GDP),2708.610043
South Africa,2000,Gross Domestic Product (GDP),3078.559
South Sudan,2015,Gross Domestic Product (GDP),581.472401
South Sudan,2014,Gross Domestic Product (GDP),1415.836216
South Sudan,2013,Gross Domestic Product (GDP),1228.81925
South Sudan,2012,Gross Domestic Product (GDP),877.4774409
South Sudan,2011,Gross Domestic Product (GDP),1748.867651
South Sudan,2010,Gross Domestic Product (GDP),1569.669638
South Sudan,2009,Gross Domestic Product (GDP),1267.845076
South Sudan,2008,Gross Domestic Product (GDP),1654.314938
South Sudan,2007,Gross Domestic Product (GDP),0
South Sudan,2006,Gross Domestic Product (GDP),0
South Sudan,2005,Gross Domestic Product (GDP),0
South Sudan,2004,Gross Domestic Product (GDP),0
South Sudan,2003,Gross Domestic Product (GDP),0
South Sudan,2002,Gross Domestic Product (GDP),0
South Sudan,2001,Gross Domestic Product (GDP),0
South Sudan,2000,Gross Domestic Product (GDP),0
Spain,2015,Gross Domestic Product (GDP),25606.81275
Spain,2014,Gross Domestic Product (GDP),29274.46749
Spain,2013,Gross Domestic Product (GDP),28867.27918
Spain,2012,Gross Domestic Product (GDP),28149.89274
Spain,2011,Gross Domestic Product (GDP),31406.95962
Spain,2010,Gross Domestic Product (GDP),30272.56142
Spain,2009,Gross Domestic Product (GDP),31888.80051
Spain,2008,Gross Domestic Product (GDP),35279.50931
Spain,2007,Gross Domestic Product (GDP),32403.37901
Spain,2006,Gross Domestic Product (GDP),28153.80645
Spain,2005,Gross Domestic Product (GDP),26198.99939
Spain,2004,Gross Domestic Product (GDP),24640.51083
Spain,2003,Gross Domestic Product (GDP),21256.63332
Spain,2002,Gross Domestic Product (GDP),16828.08651
Spain,2001,Gross Domestic Product (GDP),15181.2654
Spain,2000,Gross Domestic Product (GDP),14620.47244
Sri Lanka,2015,Gross Domestic Product (GDP),3855.173736
Sri Lanka,2014,Gross Domestic Product (GDP),3817.322862
Sri Lanka,2013,Gross Domestic Product (GDP),3596.652156
Sri Lanka,2012,Gross Domestic Product (GDP),3332.964742
Sri Lanka,2011,Gross Domestic Product (GDP),3200.860618
Sri Lanka,2010,Gross Domestic Product (GDP),2799.649154
Sri Lanka,2009,Gross Domestic Product (GDP),2392.379807
Sri Lanka,2008,Gross Domestic Product (GDP),2331.632688
Sri Lanka,2007,Gross Domestic Product (GDP),1865.91291
Sri Lanka,2006,Gross Domestic Product (GDP),1643.233356
Sri Lanka,2005,Gross Domestic Product (GDP),1429.111747
Sri Lanka,2004,Gross Domestic Product (GDP),1219.693003
Sri Lanka,2003,Gross Domestic Product (GDP),1124.071703
Sri Lanka,2002,Gross Domestic Product (GDP),1026.772461
Sri Lanka,2001,Gross Domestic Product (GDP),971.0487117
Sri Lanka,2000,Gross Domestic Product (GDP),1018.862658
State of Palestine,2015,Gross Domestic Product (GDP),3084.982975
State of Palestine,2014,Gross Domestic Product (GDP),3158.916317
State of Palestine,2013,Gross Domestic Product (GDP),3118.82503
State of Palestine,2012,Gross Domestic Product (GDP),2878.271811
State of Palestine,2011,Gross Domestic Product (GDP),2695.673779
State of Palestine,2010,Gross Domestic Product (GDP),2387.17477
State of Palestine,2009,Gross Domestic Product (GDP),2043.045529
State of Palestine,2008,Gross Domestic Product (GDP),1895.516842
State of Palestine,2007,Gross Domestic Product (GDP),1548.186324
State of Palestine,2006,Gross Domestic Product (GDP),1460.31779
State of Palestine,2005,Gross Domestic Product (GDP),1432.575704
State of Palestine,2004,Gross Domestic Product (GDP),1313.174278
State of Palestine,2003,Gross Domestic Product (GDP),1152.863346
State of Palestine,2002,Gross Domestic Product (GDP),1051.960792
State of Palestine,2001,Gross Domestic Product (GDP),1209.609929
State of Palestine,2000,Gross Domestic Product (GDP),1337.964016
Sudan,2015,Gross Domestic Product (GDP),2157.509364
Sudan,2014,Gross Domestic Product (GDP),2056.237938
Sudan,2013,Gross Domestic Product (GDP),1724.553464
Sudan,2012,Gross Domestic Product (GDP),1720.923522
Sudan,2011,Gross Domestic Product (GDP),1932.349618
Sudan,2010,Gross Domestic Product (GDP),1584.58625
Sudan,2009,Gross Domestic Product (GDP),1449.554432
Sudan,2008,Gross Domestic Product (GDP),1497.505473
Sudan,2007,Gross Domestic Product (GDP),1461.315914
Sudan,2006,Gross Domestic Product (GDP),1143.932251
Sudan,2005,Gross Domestic Product (GDP),914.1665223
Sudan,2004,Gross Domestic Product (GDP),711.9219842
Sudan,2003,Gross Domestic Product (GDP),586.7532114
Sudan,2002,Gross Domestic Product (GDP),512.4412582
Sudan,2001,Gross Domestic Product (GDP),456.6242379
Sudan,2000,Gross Domestic Product (GDP),366.172742
Suriname,2015,Gross Domestic Product (GDP),9168.027046
Suriname,2014,Gross Domestic Product (GDP),10056.20049
Suriname,2013,Gross Domestic Product (GDP),9896.738469
Suriname,2012,Gross Domestic Product (GDP),9602.513745
Suriname,2011,Gross Domestic Product (GDP),8550.464927
Suriname,2010,Gross Domestic Product (GDP),8470.163422
Suriname,2009,Gross Domestic Product (GDP),7536.40669
Suriname,2008,Gross Domestic Product (GDP),6890.647854
Suriname,2007,Gross Domestic Product (GDP),5744.426201
Suriname,2006,Gross Domestic Product (GDP),5197.856747
Suriname,2005,Gross Domestic Product (GDP),4390.805336
Suriname,2004,Gross Domestic Product (GDP),3657.601245
Suriname,2003,Gross Domestic Product (GDP),3192.842081
Suriname,2002,Gross Domestic Product (GDP),2776.882702
Suriname,2001,Gross Domestic Product (GDP),2142.426731
Suriname,2000,Gross Domestic Product (GDP),2456.022755
Sweden,2015,Gross Domestic Product (GDP),51726.20253
Sweden,2014,Gross Domestic Product (GDP),60045.00117
Sweden,2013,Gross Domestic Product (GDP),61014.8519
Sweden,2012,Gross Domestic Product (GDP),57895.27524
Sweden,2011,Gross Domestic Product (GDP),60643.46673
Sweden,2010,Gross Domestic Product (GDP),52801.24475
Sweden,2009,Gross Domestic Product (GDP),46873.38593
Sweden,2008,Gross Domestic Product (GDP),56050.47911
Sweden,2007,Gross Domestic Product (GDP),53613.23149
Sweden,2006,Gross Domestic Product (GDP),46513.07645
Sweden,2005,Gross Domestic Product (GDP),43393.63432
Sweden,2004,Gross Domestic Product (GDP),42835.45375
Sweden,2003,Gross Domestic Product (GDP),37350.10115
Sweden,2002,Gross Domestic Product (GDP),29913.36142
Sweden,2001,Gross Domestic Product (GDP),27242.15
Sweden,2000,Gross Domestic Product (GDP),29592.97915
Switzerland,2015,Gross Domestic Product (GDP),84629.21807
Switzerland,2014,Gross Domestic Product (GDP),89495.05387
Switzerland,2013,Gross Domestic Product (GDP),87897.25585
Switzerland,2012,Gross Domestic Product (GDP),86427.15495
Switzerland,2011,Gross Domestic Product (GDP),91316.42502
Switzerland,2010,Gross Domestic Product (GDP),77277.4502
Switzerland,2009,Gross Domestic Product (GDP),72360.10627
Switzerland,2008,Gross Domestic Product (GDP),74816.06386
Switzerland,2007,Gross Domestic Product (GDP),65483.95957
Switzerland,2006,Gross Domestic Product (GDP),59505.10414
Switzerland,2005,Gross Domestic Product (GDP),56932.89617
Switzerland,2004,Gross Domestic Product (GDP),55372.37071
Switzerland,2003,Gross Domestic Product (GDP),49953.02922
Switzerland,2002,Gross Domestic Product (GDP),42958.18348
Switzerland,2001,Gross Domestic Product (GDP),40007.97003
Switzerland,2000,Gross Domestic Product (GDP),39171.81852
Syrian Arab Republic,2015,Gross Domestic Product (GDP),1109.412836
Syrian Arab Republic,2014,Gross Domestic Product (GDP),1252.483681
Syrian Arab Republic,2013,Gross Domestic Product (GDP),1379.89373
Syrian Arab Republic,2012,Gross Domestic Product (GDP),2291.618515
Syrian Arab Republic,2011,Gross Domestic Product (GDP),3191.994378
Syrian Arab Republic,2010,Gross Domestic Product (GDP),2830.428555
Syrian Arab Republic,2009,Gross Domestic Product (GDP),2551.733439
Syrian Arab Republic,2008,Gross Domestic Product (GDP),2543.448342
Syrian Arab Republic,2007,Gross Domestic Product (GDP),2025.921471
Syrian Arab Republic,2006,Gross Domestic Product (GDP),1737.151333
Syrian Arab Republic,2005,Gross Domestic Product (GDP),1546.578307
Syrian Arab Republic,2004,Gross Domestic Product (GDP),1376.825753
Syrian Arab Republic,2003,Gross Domestic Product (GDP),1197.662768
Syrian Arab Republic,2002,Gross Domestic Product (GDP),1274.949642
Syrian Arab Republic,2001,Gross Domestic Product (GDP),1252.989572
Syrian Arab Republic,2000,Gross Domestic Product (GDP),1198.336454
Swaziland,2015,Gross Domestic Product (GDP),2779.6
Swaziland,2014,Gross Domestic Product (GDP),4133.03
Swaziland,2013,Gross Domestic Product (GDP),4291.2
Swaziland,2012,Gross Domestic Product (GDP),4568.75
Swaziland,2011,Gross Domestic Product (GDP),4603.2
Swaziland,2010,Gross Domestic Product (GDP),4263.91
Swaziland,2009,Gross Domestic Product (GDP),3479.71
Swaziland,2008,Gross Domestic Product (GDP),3214.49
Swaziland,2007,Gross Domestic Product (GDP),3402.16
Swaziland,2006,Gross Domestic Product (GDP),3262.22
Swaziland,2005,Gross Domestic Product (GDP),3174.59
Swaziland,2004,Gross Domestic Product (GDP),2797.02
Swaziland,2003,Gross Domestic Product (GDP),2235.68
Swaziland,2002,Gross Domestic Product (GDP),1473.72
Swaziland,2001,Gross Domestic Product (GDP),1599.21
Swaziland,2000,Gross Domestic Product (GDP),1818.67
