Store,Date,Temperature,Fuel_Price,CPI,Unemployment
19,2016-05-29,37 °C,"17,852 VNĐ",132.6141935,8.099 %
19,2016-08-03,36 °C,"17,736 VNĐ",132.63,8.099 %
19,2016-08-10,36 °C,"17,676 VNĐ",132.6616129,8.099 %
19,2016-08-17,33 °C,"17,506 VNĐ",132.6932258,8.099 %
19,2016-02-28,37 °C,"17,354 VNĐ",132.72483870000002,8.099 %
19,2016-09-29,32 °C,"17,215 VNĐ",132.7564516,8.099 %
19,2016-09-07,29 °C,"17,269 VNĐ",132.76706670000002,8.099 %
19,2016-09-14,32 °C,"17,215 VNĐ",132.76193329999998,8.099 %
19,2016-01-01,30 °C,"17,233 VNĐ",132.7568,8.067 %
19,2016-07-31,27 °C,"17,615 VNĐ",132.75166670000002,8.067 %
19,2016-10-05,26 °C,"18,198 VNĐ",132.7633548,8.067 %
19,2016-10-12,24 °C,"18,501 VNĐ",132.8170968,8.067 %
19,2016-10-19,28 °C,"18,537 VNĐ",132.8708387,8.067 %
19,2016-05-01,21 °C,"18,501 VNĐ",132.92458059999998,8.067 %
19,2016-12-01,20 °C,"18,598 VNĐ",132.9783226,8.067 %
19,2016-11-09,22 °C,"19,041 VNĐ",132.9172,8.067 %
19,2016-11-16,21 °C,"19,332 VNĐ",132.8369333,8.067 %
19,2016-03-02,18 °C,"19,417 VNĐ",132.7566667,8.067 %
19,2016-10-02,13 °C,"19,751 VNĐ",132.6764,8.067 %
19,2016-12-07,13 °C,"20,030 VNĐ",132.68045159999997,8.067 %
19,2016-12-14,13 °C,"20,079 VNĐ",132.7477419,8.067 %
19,2016-12-21,14 °C,"20,242 VNĐ",132.81503229999998,8.067 %
19,2017-06-21,16 °C,"20,333 VNĐ",132.8823226,7.771 %
19,2017-01-04,11 °C,"20,430 VNĐ",132.9510645,7.771 %
19,2017-01-11,11 °C,"20,576 VNĐ",133.0285161,7.771 %
19,2017-01-18,10 °C,"20,643 VNĐ",133.1059677,7.771 %
19,2017-03-23,11 °C,"20,631 VNĐ",133.18341940000002,7.771 %
19,2017-10-23,11 °C,"20,728 VNĐ",133.260871,7.771 %
19,2017-02-08,17 °C,"20,752 VNĐ",133.3701429,7.771 %
19,2017-02-15,12 °C,"20,946 VNĐ",133.4921429,7.771 %
19,2017-03-24,15 °C,"21,875 VNĐ",133.6141429,7.771 %
19,2017-10-24,18 °C,"22,767 VNĐ",133.7361429,7.771 %
19,2017-03-08,20 °C,"23,034 VNĐ",133.8492258,7.771 %
19,2017-03-15,17 °C,"22,991 VNĐ",133.9587419,7.771 %
19,2016-12-25,15 °C,"23,125 VNĐ",134.0682581,7.657999999999999 %
19,2017-07-25,21 °C,"23,634 VNĐ",134.17777420000002,7.657999999999999 %
19,2017-04-05,24 °C,"24,156 VNĐ",134.2784667,7.657999999999999 %
19,2017-04-12,21 °C,"24,642 VNĐ",134.3571,7.657999999999999 %
19,2017-04-19,27 °C,"24,981 VNĐ",134.4357333,7.657999999999999 %
19,2017-05-26,25 °C,"25,436 VNĐ",134.51436669999998,7.657999999999999 %
19,2017-05-03,27 °C,"25,552 VNĐ",134.593,7.657999999999999 %
19,2017-05-10,26 °C,"25,497 VNĐ",134.6803871,7.657999999999999 %
19,2017-05-17,32 °C,"25,085 VNĐ",134.7677742,7.657999999999999 %
19,2017-02-24,33 °C,"24,690 VNĐ",134.85516130000002,7.657999999999999 %
19,2017-09-26,34 °C,"24,423 VNĐ",134.94254840000002,7.657999999999999 %
19,2017-06-07,32 °C,"24,205 VNĐ",135.0837333,7.657999999999999 %
19,2017-06-14,34 °C,"24,053 VNĐ",135.26526669999998,7.657999999999999 %
19,2016-12-28,34 °C,"23,762 VNĐ",135.4468,7.806 %
19,2017-07-28,37 °C,"23,580 VNĐ",135.6283333,7.806 %
19,2017-07-05,37 °C,"23,756 VNĐ",135.7837419,7.806 %
19,2017-07-12,40 °C,"24,102 VNĐ",135.8738387,7.806 %
19,2017-07-19,37 °C,"24,296 VNĐ",135.9639355,7.806 %
19,2017-04-28,37 °C,"24,393 VNĐ",136.05403230000002,7.806 %
19,2017-11-28,35 °C,"24,241 VNĐ",136.144129,7.806 %
19,2017-08-09,36 °C,"23,919 VNĐ",136.183129,7.806 %
19,2017-08-16,35 °C,"23,701 VNĐ",136.2136129,7.806 %
19,2017-01-30,35 °C,"23,537 VNĐ",136.24409680000002,7.806 %
19,2017-08-30,34 °C,"23,847 VNĐ",136.27458059999998,7.806 %
19,2017-09-06,31 °C,"23,889 VNĐ",136.3145,7.806 %
19,2017-09-13,31 °C,"23,659 VNĐ",136.36700000000002,7.806 %
19,2017-09-20,32 °C,"23,410 VNĐ",136.4195,7.806 %
19,2017-06-30,27 °C,"22,906 VNĐ",136.472,7.8660000000000005 %
19,2017-10-04,31 °C,"22,718 VNĐ",136.5150968,7.8660000000000005 %
19,2017-10-11,26 °C,"22,797 VNĐ",136.50177419999997,7.8660000000000005 %
19,2017-10-18,23 °C,"22,797 VNĐ",136.4884516,7.8660000000000005 %
19,2017-04-01,22 °C,"22,682 VNĐ",136.475129,7.8660000000000005 %
19,2017-11-01,24 °C,"22,566 VNĐ",136.4618065,7.8660000000000005 %
19,2017-11-08,24 °C,"22,554 VNĐ",136.4666667,7.8660000000000005 %
19,2017-11-15,21 °C,"22,384 VNĐ",136.4788,7.8660000000000005 %
19,2017-02-02,23 °C,"22,245 VNĐ",136.49093330000002,7.8660000000000005 %
19,2017-09-02,20 °C,"22,008 VNĐ",136.50306669999998,7.8660000000000005 %
19,2017-12-06,19 °C,"21,911 VNĐ",136.53351609999999,7.8660000000000005 %
19,2017-12-13,18 °C,"21,765 VNĐ",136.5883871,7.8660000000000005 %
19,2017-12-20,16 °C,"21,638 VNĐ",136.6432581,7.8660000000000005 %
19,2018-05-23,16 °C,"21,753 VNĐ",136.698129,7.943 %
19,2018-01-03,19 °C,"22,245 VNĐ",136.753,7.943 %
19,2018-01-10,12 °C,"22,481 VNĐ",136.85641940000002,7.943 %
19,2018-01-17,16 °C,"22,676 VNĐ",136.95983869999998,7.943 %
19,2018-02-21,18 °C,"23,034 VNĐ",137.0632581,7.943 %
19,2018-09-23,16 °C,"23,216 VNĐ",137.1666774,7.943 %
19,2018-02-07,15 °C,"23,507 VNĐ",137.2583103,7.943 %
19,2018-02-14,17 °C,"23,768 VNĐ",137.3411034,7.943 %
19,2018-01-24,17 °C,"24,168 VNĐ",137.4238966,7.943 %
19,2018-08-25,19 °C,"24,399 VNĐ",137.50668969999998,7.943 %
19,2018-03-07,24 °C,"24,399 VNĐ",137.58438710000001,7.943 %
19,2018-03-14,28 °C,"24,599 VNĐ",137.65529030000002,7.943 %
19,2018-03-21,22 °C,"24,866 VNĐ",137.7261935,7.943 %
19,2018-05-26,20 °C,"25,139 VNĐ",137.79709680000002,8.15 %
19,2018-04-04,22 °C,"25,406 VNĐ",137.868,8.15 %
19,2018-04-11,28 °C,"25,303 VNĐ",137.9230667,8.15 %
19,2018-04-18,21 °C,"25,260 VNĐ",137.9781333,8.15 %
19,2018-03-27,25 °C,"25,024 VNĐ",138.0332,8.15 %
19,2018-10-27,28 °C,"24,605 VNĐ",138.0882667,8.15 %
19,2018-05-09,29 °C,"24,447 VNĐ",138.10658059999997,8.15 %
19,2018-05-16,34 °C,"24,144 VNĐ",138.1101935,8.15 %
19,2017-12-27,34 °C,"23,756 VNĐ",138.11380649999998,8.15 %
19,2018-07-28,30 °C,"23,489 VNĐ",138.11741940000002,8.15 %
19,2018-06-06,34 °C,"22,973 VNĐ",138.12953330000002,8.15 %
19,2018-06-13,38 °C,"22,585 VNĐ",138.1629,8.15 %
19,2018-06-20,35 °C,"22,251 VNĐ",138.1962667,8.15 %
19,2018-05-29,38 °C,"22,123 VNĐ",138.22963330000002,8.193 %
19,2018-07-04,37 °C,"22,384 VNĐ",138.263,8.193 %
19,2018-07-11,38 °C,"22,645 VNĐ",138.2331935,8.193 %
19,2018-07-18,37 °C,"23,179 VNĐ",138.20338710000001,8.193 %
19,2018-02-27,37 °C,"23,173 VNĐ",138.17358059999998,8.193 %
19,2018-09-29,37 °C,"23,440 VNĐ",138.1437742,8.193 %
19,2018-08-08,35 °C,"24,047 VNĐ",138.1857097,8.193 %
19,2018-08-15,33 °C,"24,253 VNĐ",138.2814516,8.193 %
19,2018-08-22,36 °C,"24,429 VNĐ",138.3771935,8.193 %
19,2018-06-30,36 °C,"24,733 VNĐ",138.4729355,8.193 %
19,2018-09-05,33 °C,"24,805 VNĐ",138.5673,8.193 %
19,2018-09-12,30 °C,"25,503 VNĐ",138.6534,8.193 %
19,2018-09-19,28 °C,"25,230 VNĐ",138.7395,8.193 %
19,2018-05-01,30 °C,"25,188 VNĐ",138.8256,7.992000000000001 %
19,2018-12-01,24 °C,"25,400 VNĐ",138.9117,7.992000000000001 %
19,2018-10-10,27 °C,"25,200 VNĐ",138.8336129,7.992000000000001 %
19,2018-10-17,28 °C,"24,702 VNĐ",138.7281613,7.992000000000001 %
19,2018-02-01,23 °C,"24,089 VNĐ",138.62270969999997,7.992000000000001 %
19,2018-09-02,18 °C,"23,950 VNĐ",138.5172581,7.992000000000001 %
19,2018-11-07,23 °C,"23,919 VNĐ",138.4473,7.992000000000001 %
19,2018-11-14,20 °C,"24,138 VNĐ",138.4246667,7.992000000000001 %
19,2018-11-21,17 °C,"24,065 VNĐ",138.4020333,7.992000000000001 %
19,2018-07-03,22 °C,"23,786 VNĐ",138.3794,7.992000000000001 %
19,2018-12-05,19 °C,"23,477 VNĐ",138.3685484,7.992000000000001 %
19,2018-12-12,20 °C,"23,155 VNĐ",138.4283871,7.992000000000001 %
19,2018-12-19,15 °C,"22,967 VNĐ",138.4882258,7.992000000000001 %
19,2019-03-23,13 °C,"23,021 VNĐ",138.5480645,8.036 %
19,2019-10-23,17 °C,"23,070 VNĐ",138.60790319999998,8.036 %
19,2019-01-09,19 °C,"23,046 VNĐ",138.67016130000002,8.036 %
19,2019-01-16,10 °C,"22,936 VNĐ",138.73338710000002,8.036 %
19,2018-12-24,16 °C,"23,094 VNĐ",138.79661289999999,8.036 %
19,2019-07-24,11 °C,"23,938 VNĐ",138.85983869999998,8.036 %
19,2019-02-06,15 °C,"24,308 VNĐ",138.9004286,8.036 %
19,2019-02-13,12 °C,"24,544 VNĐ",138.88442859999998,8.036 %
19,2018-12-25,17 °C,"24,751 VNĐ",138.8684286,8.036 %
19,2019-07-25,15 °C,"24,544 VNĐ",138.8524286,8.036 %
19,2019-03-06,19 °C,"24,447 VNĐ",138.85977419999998,8.036 %
19,2019-03-13,14 °C,"24,265 VNĐ",138.92548390000002,8.036 %
19,2019-03-20,18 °C,"24,168 VNĐ",138.9911935,8.036 %
19,2019-04-25,18 °C,"23,992 VNĐ",139.0569032,7.806 %
19,2019-11-25,22 °C,"23,750 VNĐ",139.1226129,7.806 %
19,2019-04-10,26 °C,"23,519 VNĐ",139.1226129,7.806 %
19,2019-04-17,24 °C,"23,094 VNĐ",139.1226129,7.806 %
19,2019-02-24,30 °C,"22,906 VNĐ",,nan %
19,2019-09-26,30 °C,"22,827 VNĐ",,nan %
19,2019-05-08,26 °C,"22,997 VNĐ",,nan %
19,2019-05-15,31 °C,"23,015 VNĐ",,nan %
19,2019-05-22,31 °C,"23,106 VNĐ",,nan %
19,2019-06-27,31 °C,"23,009 VNĐ",,nan %
19,2019-06-05,31 °C,"23,028 VNĐ",,nan %
19,2019-06-12,32 °C,"23,015 VNĐ",,nan %
19,2019-06-19,37 °C,"23,058 VNĐ",,nan %
19,2019-04-28,35 °C,"22,924 VNĐ",,nan %
19,2019-11-28,37 °C,"23,003 VNĐ",,nan %
19,2019-07-10,40 °C,"23,744 VNĐ",,nan %
19,2019-07-17,34 °C,"23,974 VNĐ",,nan %
20,2016-04-22,13 °C,"16,893 VNĐ",204.2471935,8.187000000000001 %
20,2016-11-22,11 °C,"16,826 VNĐ",204.3857472,8.187000000000001 %
20,2016-02-10,13 °C,"16,656 VNĐ",204.4321004,8.187000000000001 %
20,2016-02-17,16 °C,"16,711 VNĐ",204.4630869,8.187000000000001 %
20,2016-04-23,16 °C,"16,850 VNĐ",204.49407340000002,8.187000000000001 %
20,2016-11-23,22 °C,"17,099 VNĐ",204.52505980000004,8.187000000000001 %
20,2016-03-09,24 °C,"17,257 VNĐ",204.37822580000002,8.187000000000001 %
20,2016-03-16,25 °C,"17,318 VNĐ",204.201755,8.187000000000001 %
20,2016-01-26,26 °C,"17,293 VNĐ",204.0252842,7.856 %
20,2016-08-25,33 °C,"17,409 VNĐ",203.8488134,7.856 %
20,2016-04-06,28 °C,"17,591 VNĐ",203.7307486,7.856 %
20,2016-04-13,25 °C,"17,609 VNĐ",203.6905586,7.856 %
20,2016-04-20,27 °C,"17,724 VNĐ",203.6503685,7.856 %
20,2016-06-25,33 °C,"17,997 VNĐ",203.6101784,7.856 %
20,2016-05-04,28 °C,"18,094 VNĐ",203.6133915,7.856 %
20,2016-05-11,30 °C,"17,949 VNĐ",203.8770235,7.856 %
20,2016-05-18,35 °C,"17,591 VNĐ",204.14065559999997,7.856 %
20,2016-03-27,36 °C,"17,275 VNĐ",204.4042877,7.856 %
20,2016-10-27,34 °C,"17,045 VNĐ",204.66791980000002,7.856 %
20,2016-06-08,36 °C,"16,869 VNĐ",204.670036,7.856 %
20,2016-06-15,38 °C,"17,039 VNĐ",204.5675459,7.856 %
20,2016-01-29,35 °C,"17,081 VNĐ",204.4650559,7.527 %
20,2016-08-28,39 °C,"16,948 VNĐ",204.3625658,7.527 %
20,2016-07-06,38 °C,"16,887 VNĐ",204.3571656,7.527 %
20,2016-07-13,39 °C,"16,814 VNĐ",204.48121880000002,7.527 %
20,2016-07-20,38 °C,"16,875 VNĐ",204.60527199999999,7.527 %
20,2016-05-29,37 °C,"16,893 VNĐ",204.72932519999998,7.527 %
20,2016-08-03,38 °C,"17,020 VNĐ",204.8533784,7.527 %
20,2016-08-10,38 °C,"16,863 VNĐ",204.8217044,7.527 %
20,2016-08-17,35 °C,"16,717 VNĐ",204.7900305,7.527 %
20,2016-02-28,38 °C,"16,474 VNĐ",204.75835659999998,7.527 %
20,2016-09-29,33 °C,"16,377 VNĐ",204.72668269999997,7.527 %
20,2016-09-07,33 °C,"16,420 VNĐ",204.7513279,7.527 %
20,2016-09-14,35 °C,"16,462 VNĐ",204.81821259999998,7.527 %
20,2016-01-01,31 °C,"16,426 VNĐ",204.8850973,7.484 %
20,2016-07-31,26 °C,"16,772 VNĐ",204.95198200000002,7.484 %
20,2016-10-05,30 °C,"17,403 VNĐ",205.0137637,7.484 %
20,2016-10-12,25 °C,"17,700 VNĐ",205.0627881,7.484 %
20,2016-10-19,29 °C,"17,724 VNĐ",205.11181259999998,7.484 %
20,2016-05-01,21 °C,"17,700 VNĐ",205.16083700000001,7.484 %
20,2016-12-01,21 °C,"17,785 VNĐ",205.2098614,7.484 %
20,2016-11-09,23 °C,"18,204 VNĐ",205.09928109999998,7.484 %
20,2016-11-16,23 °C,"18,440 VNĐ",204.9621,7.484 %
20,2016-03-02,18 °C,"18,483 VNĐ",204.8249189,7.484 %
20,2016-10-02,12 °C,"18,865 VNĐ",204.6877378,7.484 %
20,2016-12-07,12 °C,"19,053 VNĐ",204.63211940000002,7.484 %
20,2016-12-14,13 °C,"19,059 VNĐ",204.6376731,7.484 %
20,2016-12-21,14 °C,"19,290 VNĐ",204.64322669999999,7.484 %
20,2017-06-21,16 °C,"19,375 VNĐ",204.6487803,7.343 %
20,2017-01-04,10 °C,"19,447 VNĐ",204.7026042,7.343 %
20,2017-01-11,14 °C,"19,593 VNĐ",205.0460497,7.343 %
20,2017-01-18,12 °C,"19,642 VNĐ",205.38949519999997,7.343 %
20,2017-03-23,14 °C,"19,605 VNĐ",205.7329407,7.343 %
20,2017-10-23,13 °C,"19,654 VNĐ",206.0763862,7.343 %
20,2017-02-08,21 °C,"19,690 VNĐ",206.3694701,7.343 %
20,2017-02-15,17 °C,"19,866 VNĐ",206.6424093,7.343 %
20,2017-03-24,19 °C,"20,831 VNĐ",206.91534850000002,7.343 %
20,2017-10-24,20 °C,"21,735 VNĐ",207.1882876,7.343 %
20,2017-03-08,22 °C,"22,032 VNĐ",207.4283845,7.343 %
20,2017-03-15,22 °C,"21,996 VNĐ",207.65534440000002,7.343 %
20,2016-12-25,16 °C,"22,075 VNĐ",207.88230430000002,7.287000000000001 %
20,2017-07-25,24 °C,"22,572 VNĐ",208.1092642,7.287000000000001 %
20,2017-04-05,28 °C,"23,185 VNĐ",208.3172811,7.287000000000001 %
20,2017-04-12,26 °C,"23,616 VNĐ",208.47794050000002,7.287000000000001 %
20,2017-04-19,31 °C,"24,041 VNĐ",208.6386,7.287000000000001 %
20,2017-05-26,27 °C,"24,551 VNĐ",208.7992595,7.287000000000001 %
20,2017-05-03,31 °C,"24,672 VNĐ",208.9599189,7.287000000000001 %
20,2017-05-10,30 °C,"24,648 VNĐ",208.7583165,7.287000000000001 %
20,2017-05-17,35 °C,"24,180 VNĐ",208.556714,7.287000000000001 %
20,2017-02-24,37 °C,"23,798 VNĐ",208.3551116,7.287000000000001 %
20,2017-09-26,37 °C,"23,549 VNĐ",208.1535092,7.287000000000001 %
20,2017-06-07,33 °C,"23,313 VNĐ",208.12656040000002,7.287000000000001 %
20,2017-06-14,36 °C,"23,082 VNĐ",208.23060180000002,7.287000000000001 %
20,2016-12-28,35 °C,"22,742 VNĐ",208.3346432,7.274 %
20,2017-07-28,37 °C,"22,518 VNĐ",208.43868469999998,7.274 %
20,2017-07-05,37 °C,"22,815 VNĐ",208.5309337,7.274 %
20,2017-07-12,39 °C,"23,125 VNĐ",208.59370180000002,7.274 %
20,2017-07-19,39 °C,"23,234 VNĐ",208.6564699,7.274 %
20,2017-04-28,39 °C,"23,313 VNĐ",208.719238,7.274 %
20,2017-11-28,37 °C,"23,131 VNĐ",208.7820061,7.274 %
20,2017-08-09,36 °C,"22,736 VNĐ",208.84243590000003,7.274 %
20,2017-08-16,35 °C,"22,475 VNĐ",208.902476,7.274 %
20,2017-01-30,35 °C,"22,469 VNĐ",208.9625161,7.274 %
20,2017-08-30,34 °C,"22,682 VNĐ",209.0225562,7.274 %
20,2017-09-06,32 °C,"22,706 VNĐ",209.1893892,7.274 %
20,2017-09-13,31 °C,"22,518 VNĐ",209.4986126,7.274 %
20,2017-09-20,32 °C,"22,117 VNĐ",209.80783599999998,7.274 %
20,2017-06-30,26 °C,"21,741 VNĐ",210.1170595,7.0820000000000025 %
20,2017-10-04,31 °C,"21,486 VNĐ",210.4027602,7.0820000000000025 %
20,2017-10-11,27 °C,"21,662 VNĐ",210.5473252,7.0820000000000025 %
20,2017-10-18,25 °C,"21,656 VNĐ",210.6918901,7.0820000000000025 %
20,2017-04-01,22 °C,"21,547 VNĐ",210.8364551,7.0820000000000025 %
20,2017-11-01,24 °C,"21,420 VNĐ",210.9810201,7.0820000000000025 %
20,2017-11-08,25 °C,"21,420 VNĐ",211.18472069999999,7.0820000000000025 %
20,2017-11-15,23 °C,"21,189 VNĐ",211.41207569999997,7.0820000000000025 %
20,2017-02-02,23 °C,"20,946 VNĐ",211.6394306,7.0820000000000025 %
20,2017-09-02,21 °C,"20,722 VNĐ",211.86678560000001,7.0820000000000025 %
20,2017-12-06,19 °C,"20,710 VNĐ",212.0685039,7.0820000000000025 %
20,2017-12-13,20 °C,"20,564 VNĐ",212.2360401,7.0820000000000025 %
20,2017-12-20,18 °C,"20,564 VNĐ",212.40357630000003,7.0820000000000025 %
20,2018-05-23,17 °C,"20,764 VNĐ",212.5711125,6.961 %
20,2018-01-03,19 °C,"21,316 VNĐ",212.7386486,6.961 %
20,2018-01-10,14 °C,"21,438 VNĐ",212.8336399,6.961 %
20,2018-01-17,19 °C,"21,644 VNĐ",212.92863119999998,6.961 %
20,2018-02-21,20 °C,"21,947 VNĐ",213.02362250000002,6.961 %
20,2018-09-23,17 °C,"22,087 VNĐ",213.11861380000002,6.961 %
20,2018-02-07,16 °C,"22,421 VNĐ",213.27321060000003,6.961 %
20,2018-02-14,20 °C,"22,688 VNĐ",213.4725116,6.961 %
20,2018-01-24,20 °C,"23,155 VNĐ",213.67181269999998,6.961 %
20,2018-08-25,21 °C,"23,349 VNĐ",213.87111370000002,6.961 %
20,2018-03-07,27 °C,"23,434 VNĐ",214.01671319999997,6.961 %
20,2018-03-14,33 °C,"23,665 VNĐ",214.0907105,6.961 %
20,2018-03-21,26 °C,"23,986 VNĐ",214.1647079,6.961 %
20,2018-05-26,25 °C,"24,247 VNĐ",214.23870530000002,7.138999999999999 %
20,2018-04-04,23 °C,"24,538 VNĐ",214.3127027,7.138999999999999 %
20,2018-04-11,30 °C,"24,435 VNĐ",214.3675045,7.138999999999999 %
20,2018-04-18,24 °C,"24,296 VNĐ",214.4223063,7.138999999999999 %
20,2018-03-27,31 °C,"23,974 VNĐ",214.47710809999998,7.138999999999999 %
20,2018-10-27,32 °C,"23,598 VNĐ",214.5319099,7.138999999999999 %
20,2018-05-09,30 °C,"23,349 VNĐ",214.5485571,7.138999999999999 %
20,2018-05-16,35 °C,"23,046 VNĐ",214.5499425,7.138999999999999 %
20,2017-12-27,37 °C,"22,706 VNĐ",214.5513278,7.138999999999999 %
20,2018-07-28,31 °C,"22,384 VNĐ",214.55271319999997,7.138999999999999 %
20,2018-06-06,36 °C,"21,966 VNĐ",214.56532430000001,7.138999999999999 %
20,2018-06-13,38 °C,"21,626 VNĐ",214.606,7.138999999999999 %
20,2018-06-20,37 °C,"21,274 VNĐ",214.64667569999997,7.138999999999999 %
20,2018-05-29,40 °C,"21,086 VNĐ",214.68735139999998,7.28 %
20,2018-07-04,39 °C,"21,377 VNĐ",214.728027,7.28 %
20,2018-07-11,38 °C,"21,644 VNĐ",214.73313509999997,7.28 %
20,2018-07-18,37 °C,"22,129 VNĐ",214.7382432,7.28 %
20,2018-02-27,37 °C,"22,172 VNĐ",214.7433514,7.28 %
20,2018-09-29,38 °C,"22,585 VNĐ",214.74845950000002,7.28 %
20,2018-08-08,35 °C,"23,100 VNĐ",214.82557799999998,7.28 %
20,2018-08-15,34 °C,"23,264 VNĐ",214.95670440000004,7.28 %
20,2018-08-22,36 °C,"23,464 VNĐ",215.0878309,7.28 %
20,2018-06-30,38 °C,"23,731 VNĐ",215.21895730000003,7.28 %
20,2018-09-05,32 °C,"23,956 VNĐ",215.35837569999998,7.28 %
20,2018-09-12,30 °C,"24,502 VNĐ",215.54754590000002,7.28 %
20,2018-09-19,29 °C,"24,253 VNĐ",215.7367162,7.28 %
20,2018-05-01,30 °C,"24,180 VNĐ",215.92588650000002,7.2929999999999975 %
20,2018-12-01,24 °C,"24,271 VNĐ",216.1150568,7.2929999999999975 %
20,2018-10-10,28 °C,"24,083 VNĐ",216.1464699,7.2929999999999975 %
20,2018-10-17,30 °C,"23,555 VNĐ",216.1515902,7.2929999999999975 %
20,2018-02-01,21 °C,"22,979 VNĐ",216.1567105,7.2929999999999975 %
20,2018-09-02,19 °C,"22,882 VNĐ",216.16183089999998,7.2929999999999975 %
20,2018-11-07,23 °C,"22,754 VNĐ",216.1829378,7.2929999999999975 %
20,2018-11-14,22 °C,"22,742 VNĐ",216.22536040000003,7.2929999999999975 %
20,2018-11-21,17 °C,"22,627 VNĐ",216.2677829,7.2929999999999975 %
20,2018-07-03,24 °C,"22,378 VNĐ",216.3102054,7.2929999999999975 %
20,2018-12-05,21 °C,"22,069 VNĐ",216.3629276,7.2929999999999975 %
20,2018-12-12,22 °C,"21,705 VNĐ",216.4774481,7.2929999999999975 %
20,2018-12-19,15 °C,"21,620 VNĐ",216.59196859999997,7.2929999999999975 %
20,2019-03-23,13 °C,"21,796 VNĐ",216.70648909999997,7.439 %
20,2019-10-23,17 °C,"21,911 VNĐ",216.8210096,7.439 %
20,2019-01-09,20 °C,"21,875 VNĐ",216.85680730000004,7.439 %
20,2019-01-16,11 °C,"21,741 VNĐ",216.861116,7.439 %
20,2018-12-24,18 °C,"21,935 VNĐ",216.86542459999998,7.439 %
20,2019-07-24,13 °C,"22,773 VNĐ",216.86973319999998,7.439 %
20,2019-02-06,17 °C,"23,143 VNĐ",216.90937069999998,7.439 %
20,2019-02-13,13 °C,"23,416 VNĐ",217.0373301,7.439 %
20,2018-12-25,17 °C,"23,604 VNĐ",217.16528959999997,7.439 %
20,2019-07-25,16 °C,"23,422 VNĐ",217.29324900000003,7.439 %
20,2019-03-06,21 °C,"23,264 VNĐ",217.40849169999998,7.439 %
20,2019-03-13,17 °C,"23,058 VNĐ",217.4919425,7.439 %
20,2019-03-20,18 °C,"22,961 VNĐ",217.5753932,7.439 %
20,2019-04-25,20 °C,"22,833 VNĐ",217.65884390000002,7.191 %
20,2019-11-25,31 °C,"22,597 VNĐ",217.74229469999997,7.191 %
20,2019-04-10,30 °C,"22,305 VNĐ",217.74229469999997,7.191 %
20,2019-04-17,24 °C,"21,935 VNĐ",217.74229469999997,7.191 %
20,2019-02-24,30 °C,"21,796 VNĐ",,nan %
20,2019-09-26,31 °C,"21,741 VNĐ",,nan %
20,2019-05-08,29 °C,"21,929 VNĐ",,nan %
20,2019-05-15,34 °C,"22,008 VNĐ",,nan %
20,2019-05-22,31 °C,"22,123 VNĐ",,nan %
20,2019-06-27,34 °C,"22,045 VNĐ",,nan %
20,2019-06-05,34 °C,"22,038 VNĐ",,nan %
20,2019-06-12,34 °C,"22,002 VNĐ",,nan %
20,2019-06-19,37 °C,"22,081 VNĐ",,nan %
20,2019-04-28,36 °C,"21,929 VNĐ",,nan %
20,2019-11-28,36 °C,"21,929 VNĐ",,nan %
20,2019-07-10,39 °C,"22,676 VNĐ",,nan %
20,2019-07-17,35 °C,"23,082 VNĐ",,nan %
21,2016-04-22,20 °C,"15,607 VNĐ",210.75260530000003,8.324 %
21,2016-11-22,19 °C,"15,461 VNĐ",210.8979935,8.324 %
21,2016-02-10,20 °C,"15,255 VNĐ",210.9451605,8.324 %
21,2016-02-17,23 °C,"15,540 VNĐ",210.97595730000003,8.324 %
21,2016-04-23,24 °C,"15,928 VNĐ",211.0067542,8.324 %
21,2016-11-23,29 °C,"16,183 VNĐ",211.03755099999998,8.324 %
21,2016-03-09,27 °C,"16,505 VNĐ",210.8733316,8.324 %
21,2016-03-16,26 °C,"16,577 VNĐ",210.6766095,8.324 %
21,2016-01-26,32 °C,"16,499 VNĐ",210.4798874,8.2 %
21,2016-08-25,33 °C,"16,808 VNĐ",210.2831653,8.2 %
21,2016-04-06,34 °C,"17,039 VNĐ",210.1495463,8.2 %
21,2016-04-13,32 °C,"16,960 VNĐ",210.1000648,8.2 %
21,2016-04-20,33 °C,"16,869 VNĐ",210.0505833,8.2 %
21,2016-06-25,35 °C,"17,202 VNĐ",210.00110180000001,8.2 %
21,2016-05-04,37 °C,"17,318 VNĐ",209.9984585,8.2 %
21,2016-05-11,37 °C,"17,148 VNĐ",210.2768443,8.2 %
21,2016-05-18,40 °C,"16,741 VNĐ",210.5552301,8.2 %
21,2016-03-27,41 °C,"16,414 VNĐ",210.833616,8.2 %
21,2016-10-27,42 °C,"16,189 VNĐ",211.1120018,8.2 %
21,2016-06-08,43 °C,"16,001 VNĐ",211.10965430000002,8.2 %
21,2016-06-15,44 °C,"16,098 VNĐ",210.9950134,8.2 %
21,2016-01-29,41 °C,"16,195 VNĐ",210.8803726,8.099 %
21,2016-08-28,41 °C,"16,031 VNĐ",210.76573169999998,8.099 %
21,2016-07-06,43 °C,"15,916 VNĐ",210.7577954,8.099 %
21,2016-07-13,44 °C,"15,825 VNĐ",210.8921319,8.099 %
21,2016-07-20,42 °C,"16,019 VNĐ",211.0264684,8.099 %
21,2016-05-29,45 °C,"15,940 VNĐ",211.16080490000002,8.099 %
