Store,Date,Weekly_Sales,IsHoliday
14,2016-01-29,380.5,False
14,2016-02-10,354.3,False
14,2016-02-17,336.8,False
14,2016-02-28,366.0,False
14,2016-03-02,373.3,False
14,2016-03-09,332.0,False
14,2016-03-16,338.9,False
14,2016-03-27,385.2,False
14,2016-04-06,341.0,False
14,2016-04-13,348.4,False
14,2016-04-20,339.3,False
14,2016-04-22,427.5,False
14,2016-04-23,359.6,False
14,2016-05-01,348.5,False
14,2016-05-04,347.1,False
14,2016-05-11,353.5,False
14,2016-05-18,357.9,False
14,2016-05-29,372.2,False
14,2016-06-08,371.7,False
14,2016-06-15,371.3,False
14,2016-06-25,391.8,False
14,2016-07-06,352.1,False
14,2016-07-13,342.8,False
14,2016-07-20,334.8,False
14,2016-07-31,350.8,False
14,2016-08-03,344.2,False
14,2016-08-10,345.0,False
14,2016-08-17,338.8,False
14,2016-08-25,368.1,False
14,2016-08-28,369.6,False
14,2016-09-07,322.9,False
14,2016-09-14,306.3,False
14,2016-09-29,362.3,True
14,2016-10-02,429.8,False
14,2016-10-05,319.4,False
14,2016-10-12,324.7,False
14,2016-10-19,328.1,False
14,2016-10-27,371.8,False
14,2016-11-09,330.1,False
14,2016-11-16,489.9,True
14,2016-11-22,273.9,True
14,2016-11-23,346.5,False
14,2016-12-01,340.9,False
14,2016-12-07,456.7,False
14,2016-12-14,631.2,False
14,2016-12-21,272.3,True
14,2016-12-25,313.4,False
14,2016-12-28,342.9,False
14,2017-01-04,284.9,False
14,2017-01-11,292.3,False
14,2017-01-18,274.6,False
14,2017-01-30,285.3,False
14,2017-02-02,354.2,False
14,2017-02-08,333.7,False
14,2017-02-15,314.5,False
14,2017-02-24,338.9,False
14,2017-03-08,324.0,False
14,2017-03-15,310.6,False
14,2017-03-23,334.7,False
14,2017-03-24,337.4,False
14,2017-04-01,364.6,False
14,2017-04-05,321.8,False
14,2017-04-12,373.0,False
14,2017-04-19,319.1,False
14,2017-04-28,346.4,False
14,2017-05-03,326.6,False
14,2017-05-10,319.4,False
14,2017-05-17,339.1,False
14,2017-05-26,341.5,False
14,2017-06-07,339.3,False
14,2017-06-14,337.3,False
14,2017-06-21,312.7,False
14,2017-06-30,348.6,False
14,2017-07-05,327.6,False
14,2017-07-12,315.6,False
14,2017-07-19,309.3,False
14,2017-07-25,336.8,False
14,2017-07-28,346.0,False
14,2017-08-09,309.1,False
14,2017-08-16,365.3,False
14,2017-08-30,358.9,True
14,2017-09-02,391.6,False
14,2017-09-06,303.8,False
14,2017-09-13,305.0,False
14,2017-09-20,299.2,False
14,2017-09-26,352.5,False
14,2017-10-04,317.1,False
14,2017-10-11,336.9,False
14,2017-10-18,340.0,False
14,2017-10-23,332.1,True
14,2017-10-24,314.7,False
14,2017-11-01,344.1,False
14,2017-11-08,330.2,False
14,2017-11-15,437.6,True
14,2017-11-28,323.4,False
14,2017-12-06,422.8,False
14,2017-12-13,541.4,False
14,2017-12-20,311.9,True
14,2017-12-27,343.7,False
14,2018-01-03,284.4,False
14,2018-01-10,295.7,False
14,2018-01-17,263.7,False
14,2018-01-24,323.0,False
14,2018-02-07,324.7,False
14,2018-02-14,309.9,False
14,2018-02-21,310.3,False
14,2018-02-27,270.0,False
14,2018-03-07,320.8,False
14,2018-03-14,304.3,False
14,2018-03-21,319.4,False
14,2018-03-27,317.7,False
14,2018-04-04,311.7,False
14,2018-04-11,305.6,False
14,2018-04-18,294.9,False
14,2018-05-01,278.9,False
14,2018-05-09,314.9,False
14,2018-05-16,335.7,False
14,2018-05-23,303.0,False
14,2018-05-26,392.7,False
14,2018-05-29,307.8,False
14,2018-06-06,306.3,False
14,2018-06-13,278.4,False
14,2018-06-20,266.9,False
14,2018-06-30,310.4,True
14,2018-07-04,255.3,False
14,2018-07-11,256.7,False
14,2018-07-18,241.1,False
14,2018-07-28,342.1,False
14,2018-08-08,270.6,False
14,2018-08-15,264.3,False
14,2018-08-22,266.7,False
14,2018-08-25,334.0,False
14,2018-09-05,253.4,False
14,2018-09-12,262.5,False
14,2018-09-19,255.3,False
14,2018-09-23,343.3,True
14,2018-09-29,268.6,False
14,2018-10-10,270.6,False
14,2018-10-17,290.0,False
14,2018-10-27,315.0,False
14,2018-12-01,263.5,False
15,2016-01-01,95.1,False
15,2016-01-26,117.1,False
15,2016-01-29,118.9,False
15,2016-02-10,110.8,False
15,2016-02-17,92.1,False
15,2016-02-28,105.6,False
15,2016-03-02,128.3,False
15,2016-03-09,101.0,False
15,2016-03-16,100.7,False
15,2016-03-27,119.7,False
15,2016-04-06,106.0,False
15,2016-04-13,107.8,False
15,2016-04-20,97.1,False
15,2016-04-22,109.3,False
15,2016-04-23,101.5,False
15,2016-05-01,102.8,False
15,2016-05-04,99.7,False
15,2016-05-11,101.9,False
15,2016-05-18,123.1,False
15,2016-05-29,108.8,False
15,2016-06-08,109.4,False
15,2016-06-15,114.4,False
15,2016-06-25,110.9,False
15,2016-07-06,104.7,False
15,2016-07-13,97.5,False
15,2016-07-20,103.8,False
15,2016-07-31,99.2,False
15,2016-08-03,104.4,False
15,2016-08-10,110.0,False
15,2016-08-17,110.6,False
15,2016-08-25,103.4,False
15,2016-08-28,114.3,False
15,2016-09-07,100.7,False
15,2016-09-14,92.0,False
15,2016-09-29,109.2,True
15,2016-10-02,140.1,False
15,2016-10-05,98.2,False
15,2016-10-12,99.2,False
15,2016-10-19,100.3,False
15,2016-10-27,107.0,False
15,2016-11-09,105.0,False
15,2016-11-16,190.6,True
15,2016-11-22,111.2,True
15,2016-11-23,98.5,False
15,2016-12-01,103.9,False
15,2016-12-07,162.6,False
15,2016-12-14,226.2,False
15,2016-12-21,87.4,True
15,2016-12-25,92.3,False
15,2016-12-28,114.8,False
15,2017-01-04,80.4,False
15,2017-01-11,82.9,False
15,2017-01-18,80.7,False
15,2017-01-30,107.3,False
15,2017-02-02,115.5,False
15,2017-02-08,107.4,False
15,2017-02-15,91.8,False
15,2017-02-24,113.3,False
15,2017-03-08,91.2,False
15,2017-03-15,89.7,False
15,2017-03-23,93.3,False
15,2017-03-24,93.4,False
15,2017-04-01,101.7,False
15,2017-04-05,103.4,False
15,2017-04-12,109.9,False
15,2017-04-19,94.0,False
15,2017-04-28,101.9,False
15,2017-05-03,105.7,False
15,2017-05-10,98.2,False
15,2017-05-17,108.2,False
15,2017-05-26,105.7,False
15,2017-06-07,108.9,False
15,2017-06-14,110.1,False
15,2017-06-21,84.2,False
15,2017-06-30,95.7,False
15,2017-07-05,104.7,False
15,2017-07-12,103.4,False
15,2017-07-19,96.8,False
15,2017-07-25,98.5,False
15,2017-07-28,105.0,False
15,2017-08-09,100.5,False
15,2017-08-16,100.1,False
15,2017-08-30,100.4,True
15,2017-09-02,126.4,False
15,2017-09-06,91.4,False
15,2017-09-13,87.7,False
15,2017-09-20,87.4,False
15,2017-09-26,107.8,False
15,2017-10-04,91.4,False
15,2017-10-11,101.2,False
15,2017-10-18,98.9,False
15,2017-10-23,96.3,True
15,2017-10-24,91.4,False
15,2017-11-01,99.5,False
15,2017-11-08,97.4,False
15,2017-11-15,173.8,True
15,2017-11-28,102.0,False
15,2017-12-06,141.9,False
15,2017-12-13,192.7,False
15,2017-12-20,98.3,True
15,2017-12-27,111.3,False
15,2018-01-03,76.2,False
15,2018-01-10,82.6,False
15,2018-01-17,77.0,False
15,2018-01-24,88.2,False
15,2018-02-07,98.9,False
15,2018-02-14,91.4,False
15,2018-02-21,86.6,False
15,2018-02-27,99.1,False
15,2018-03-07,94.3,False
15,2018-03-14,94.8,False
15,2018-03-21,93.5,False
15,2018-03-27,95.5,False
15,2018-04-04,92.3,False
15,2018-04-11,89.7,False
15,2018-04-18,88.4,False
15,2018-05-01,94.8,False
15,2018-05-09,99.2,False
15,2018-05-16,116.3,False
15,2018-05-23,86.6,False
15,2018-05-26,107.6,False
15,2018-05-29,115.4,False
15,2018-06-06,108.3,False
15,2018-06-13,115.2,False
15,2018-06-20,104.6,False
15,2018-06-30,97.1,True
15,2018-07-04,102.1,False
15,2018-07-11,99.3,False
15,2018-07-18,97.2,False
15,2018-07-28,104.0,False
15,2018-08-08,98.6,False
15,2018-08-15,101.6,False
15,2018-08-22,102.3,False
15,2018-08-25,90.1,False
15,2018-09-05,89.8,False
15,2018-09-12,89.4,False
15,2018-09-19,94.3,False
15,2018-09-23,103.8,True
15,2018-09-29,102.0,False
15,2018-10-10,91.8,False
15,2018-10-17,93.7,False
15,2018-10-27,97.2,False
15,2018-12-01,91.2,False
16,2016-01-01,83.9,False
16,2016-01-26,88.7,False
16,2016-01-29,110.4,False
16,2016-02-10,84.9,False
16,2016-02-17,80.1,False
16,2016-02-28,95.0,False
16,2016-03-02,87.2,False
16,2016-03-09,91.2,False
16,2016-03-16,86.0,False
16,2016-03-27,93.3,False
16,2016-04-06,77.7,False
16,2016-04-13,68.0,False
16,2016-04-20,68.3,False
16,2016-04-22,85.0,False
16,2016-04-23,81.6,False
16,2016-05-01,80.8,False
16,2016-05-04,73.8,False
16,2016-05-11,77.5,False
16,2016-05-18,88.1,False
16,2016-05-29,106.1,False
16,2016-06-08,99.2,False
16,2016-06-15,98.8,False
16,2016-06-25,72.9,False
16,2016-07-06,106.0,False
16,2016-07-13,106.4,False
16,2016-07-20,101.7,False
16,2016-07-31,80.1,False
16,2016-08-03,98.3,False
16,2016-08-10,95.8,False
16,2016-08-17,108.4,False
16,2016-08-25,74.3,False
16,2016-08-28,111.0,False
16,2016-09-07,92.9,False
16,2016-09-14,91.0,False
16,2016-09-29,95.7,True
16,2016-10-02,101.5,False
16,2016-10-05,79.3,False
16,2016-10-12,94.9,False
16,2016-10-19,88.1,False
16,2016-10-27,96.8,False
16,2016-11-09,81.7,False
16,2016-11-16,112.6,True
16,2016-11-22,82.7,True
16,2016-11-23,80.5,False
16,2016-12-01,83.3,False
16,2016-12-07,115.5,False
16,2016-12-14,178.8,False
16,2016-12-21,102.4,True
16,2016-12-25,83.1,False
16,2016-12-28,108.4,False
16,2017-01-04,83.7,False
16,2017-01-11,82.4,False
16,2017-01-18,82.4,False
16,2017-01-30,101.8,False
16,2017-02-02,90.3,False
16,2017-02-08,86.1,False
16,2017-02-15,83.3,False
16,2017-02-24,97.5,False
16,2017-03-08,87.2,False
16,2017-03-15,84.1,False
16,2017-03-23,86.6,False
16,2017-03-24,85.0,False
16,2017-04-01,87.0,False
16,2017-04-05,77.4,False
16,2017-04-12,65.6,False
16,2017-04-19,68.4,False
16,2017-04-28,107.2,False
16,2017-05-03,73.1,False
16,2017-05-10,78.7,False
16,2017-05-17,81.7,False
16,2017-05-26,76.6,False
16,2017-06-07,103.5,False
16,2017-06-14,102.9,False
16,2017-06-21,102.1,False
16,2017-06-30,82.2,False
16,2017-07-05,102.9,False
16,2017-07-12,102.0,False
16,2017-07-19,105.3,False
16,2017-07-25,79.4,False
16,2017-07-28,114.7,False
16,2017-08-09,101.9,False
16,2017-08-16,99.2,False
16,2017-08-30,99.2,True
16,2017-09-02,97.8,False
16,2017-09-06,96.0,False
16,2017-09-13,91.3,False
16,2017-09-20,77.7,False
16,2017-09-26,107.0,False
16,2017-10-04,81.2,False
16,2017-10-11,96.7,False
16,2017-10-18,88.7,False
16,2017-10-23,80.6,True
16,2017-10-24,80.2,False
16,2017-11-01,88.6,False
16,2017-11-08,83.0,False
16,2017-11-15,116.1,True
16,2017-11-28,101.9,False
16,2017-12-06,112.3,False
16,2017-12-13,159.4,False
16,2017-12-20,111.6,True
16,2017-12-27,86.8,False
16,2018-01-03,87.8,False
16,2018-01-10,83.2,False
16,2018-01-17,78.4,False
16,2018-01-24,79.0,False
16,2018-02-07,85.3,False
16,2018-02-14,85.6,False
16,2018-02-21,81.0,False
16,2018-02-27,97.9,False
16,2018-03-07,88.6,False
16,2018-03-14,81.6,False
16,2018-03-21,82.5,False
16,2018-03-27,71.6,False
16,2018-04-04,74.5,False
16,2018-04-11,73.1,False
16,2018-04-18,65.8,False
16,2018-05-01,81.4,False
16,2018-05-09,84.0,False
16,2018-05-16,86.9,False
16,2018-05-23,97.5,False
16,2018-05-26,84.3,False
16,2018-05-29,103.1,False
16,2018-06-06,98.5,False
16,2018-06-13,97.5,False
16,2018-06-20,99.9,False
16,2018-06-30,91.4,True
16,2018-07-04,96.8,False
16,2018-07-11,94.8,False
16,2018-07-18,94.6,False
16,2018-07-28,102.7,False
16,2018-08-08,92.9,False
16,2018-08-15,93.8,False
16,2018-08-22,95.3,False
16,2018-08-25,84.4,False
16,2018-09-05,88.3,False
16,2018-09-12,86.8,False
16,2018-09-19,78.8,False
16,2018-09-23,80.6,True
16,2018-09-29,95.7,False
16,2018-10-10,96.8,False
16,2018-10-17,78.6,False
16,2018-10-27,81.6,False
16,2018-12-01,81.3,False
17,2016-01-01,139.1,False
17,2016-01-26,140.2,False
17,2016-01-29,165.6,False
17,2016-02-10,130.5,False
17,2016-02-17,125.7,False
17,2016-02-28,142.0,False
17,2016-03-02,157.7,False
17,2016-03-09,124.3,False
17,2016-03-16,133.0,False
17,2016-03-27,151.4,False
17,2016-04-06,128.9,False
17,2016-04-13,164.0,False
17,2016-04-20,143.8,False
17,2016-04-22,130.4,False
17,2016-04-23,135.3,False
17,2016-05-01,137.2,False
17,2016-05-04,138.5,False
17,2016-05-11,140.6,False
17,2016-05-18,150.7,False
17,2016-05-29,139.4,False
17,2016-06-08,149.4,False
17,2016-06-15,147.8,False
17,2016-06-25,147.9,False
17,2016-07-06,149.2,False
17,2016-07-13,152.0,False
17,2016-07-20,148.4,False
17,2016-07-31,138.8,False
17,2016-08-03,131.2,False
17,2016-08-10,135.4,False
17,2016-08-17,138.6,False
17,2016-08-25,129.2,False
17,2016-08-28,142.4,False
17,2016-09-07,146.1,False
17,2016-09-14,143.0,False
17,2016-09-29,204.3,True
17,2016-10-02,159.1,False
17,2016-10-05,140.6,False
17,2016-10-12,138.7,False
17,2016-10-19,144.5,False
17,2016-10-27,146.0,False
17,2016-11-09,133.1,False
17,2016-11-16,171.1,True
17,2016-11-22,139.2,True
17,2016-11-23,126.3,False
17,2016-12-01,145.5,False
17,2016-12-07,178.5,False
17,2016-12-14,219.5,False
17,2016-12-21,108.2,True
17,2016-12-25,137.4,False
17,2016-12-28,157.7,False
17,2017-01-04,129.1,False
17,2017-01-11,126.7,False
17,2017-01-18,123.5,False
17,2017-01-30,146.3,False
17,2017-02-02,158.5,False
17,2017-02-08,144.4,False
17,2017-02-15,132.5,False
17,2017-02-24,154.6,False
17,2017-03-08,132.4,False
17,2017-03-15,132.9,False
17,2017-03-23,141.0,False
17,2017-03-24,136.9,False
17,2017-04-01,153.3,False
17,2017-04-05,142.5,False
17,2017-04-12,180.5,False
17,2017-04-19,135.3,False
17,2017-04-28,143.2,False
17,2017-05-03,148.1,False
17,2017-05-10,143.7,False
17,2017-05-17,149.6,False
17,2017-05-26,145.8,False
17,2017-06-07,150.0,False
17,2017-06-14,156.7,False
17,2017-06-21,181.6,False
17,2017-06-30,151.7,False
17,2017-07-05,151.4,False
17,2017-07-12,148.6,False
17,2017-07-19,140.5,False
17,2017-07-25,142.3,False
17,2017-07-28,151.3,False
17,2017-08-09,133.7,False
17,2017-08-16,142.5,False
17,2017-08-30,194.8,True
17,2017-09-02,159.1,False
17,2017-09-06,178.9,False
17,2017-09-13,143.9,False
17,2017-09-20,145.6,False
17,2017-09-26,145.6,False
17,2017-10-04,146.1,False
17,2017-10-11,145.0,False
17,2017-10-18,150.5,False
17,2017-10-23,134.4,True
17,2017-10-24,134.6,False
17,2017-11-01,153.4,False
17,2017-11-08,149.3,False
17,2017-11-15,202.6,True
17,2017-11-28,132.4,False
17,2017-12-06,176.5,False
17,2017-12-13,210.1,False
17,2017-12-20,128.5,True
17,2017-12-27,157.4,False
17,2018-01-03,140.4,False
17,2018-01-10,131.9,False
17,2018-01-17,127.2,False
17,2018-01-24,141.5,False
17,2018-02-07,151.1,False
17,2018-02-14,139.5,False
17,2018-02-21,143.0,False
17,2018-02-27,149.3,False
17,2018-03-07,143.0,False
17,2018-03-14,142.8,False
17,2018-03-21,142.2,False
17,2018-03-27,156.0,False
17,2018-04-04,145.0,False
17,2018-04-11,185.1,False
17,2018-04-18,153.0,False
17,2018-05-01,153.1,False
17,2018-05-09,160.1,False
17,2018-05-16,162.8,False
17,2018-05-23,195.2,False
17,2018-05-26,160.8,False
17,2018-05-29,178.1,False
17,2018-06-06,157.1,False
17,2018-06-13,167.0,False
17,2018-06-20,164.7,False
17,2018-06-30,213.6,True
17,2018-07-04,158.8,False
17,2018-07-11,158.4,False
17,2018-07-18,152.2,False
17,2018-07-28,165.7,False
17,2018-08-08,141.7,False
17,2018-08-15,152.8,False
17,2018-08-22,145.2,False
17,2018-08-25,142.2,False
17,2018-09-05,179.6,False
17,2018-09-12,157.3,False
17,2018-09-19,158.5,False
17,2018-09-23,145.5,True
17,2018-09-29,142.4,False
17,2018-10-10,156.0,False
17,2018-10-17,153.7,False
17,2018-10-27,156.0,False
17,2018-12-01,152.0,False
18,2016-01-01,161.5,False
18,2016-01-26,216.6,False
18,2016-01-29,214.0,False
18,2016-02-10,190.2,False
18,2016-02-17,179.1,False
18,2016-02-28,199.1,False
18,2016-03-02,200.2,False
18,2016-03-09,185.0,False
18,2016-03-16,183.2,False
18,2016-03-27,222.9,False
18,2016-04-06,190.4,False
18,2016-04-13,187.2,False
18,2016-04-20,180.4,False
18,2016-04-22,208.1,False
18,2016-04-23,200.7,False
18,2016-05-01,182.7,False
18,2016-05-04,178.0,False
18,2016-05-11,196.1,False
18,2016-05-18,220.2,False
18,2016-05-29,190.0,False
18,2016-06-08,201.3,False
18,2016-06-15,204.7,False
18,2016-06-25,199.2,False
18,2016-07-06,189.8,False
18,2016-07-13,175.7,False
18,2016-07-20,183.5,False
18,2016-07-31,191.2,False
18,2016-08-03,190.2,False
18,2016-08-10,197.2,False
18,2016-08-17,209.7,False
18,2016-08-25,194.1,False
18,2016-08-28,190.9,False
18,2016-09-07,167.3,False
18,2016-09-14,166.7,False
18,2016-09-29,172.1,True
18,2016-10-02,230.8,False
18,2016-10-05,175.2,False
18,2016-10-12,179.0,False
18,2016-10-19,174.2,False
18,2016-10-27,202.7,False
18,2016-11-09,177.9,False
18,2016-11-16,277.3,True
18,2016-11-22,202.1,True
18,2016-11-23,188.2,False
18,2016-12-01,184.0,False
18,2016-12-07,262.6,False
18,2016-12-14,335.1,False
18,2016-12-21,146.8,True
18,2016-12-25,157.3,False
18,2016-12-28,182.3,False
18,2017-01-04,134.2,False
18,2017-01-11,156.2,False
18,2017-01-18,140.4,False
18,2017-01-30,97.8,False
18,2017-02-02,196.4,False
18,2017-02-08,183.6,False
18,2017-02-15,168.7,False
18,2017-02-24,197.5,False
18,2017-03-08,160.9,False
18,2017-03-15,158.4,False
18,2017-03-23,177.0,False
18,2017-03-24,178.3,False
18,2017-04-01,184.6,False
18,2017-04-05,168.1,False
18,2017-04-12,185.4,False
18,2017-04-19,161.0,False
18,2017-04-28,168.2,False
18,2017-05-03,166.5,False
18,2017-05-10,164.4,False
18,2017-05-17,178.6,False
18,2017-05-26,176.1,False
18,2017-06-07,178.0,False
18,2017-06-14,177.2,False
18,2017-06-21,158.9,False
18,2017-06-30,168.6,False
18,2017-07-05,163.5,False
18,2017-07-12,168.7,False
18,2017-07-19,162.3,False
18,2017-07-25,173.3,False
18,2017-07-28,175.9,False
18,2017-08-09,161.0,False
18,2017-08-16,204.3,False
18,2017-08-30,172.0,True
18,2017-09-02,226.2,False
18,2017-09-06,143.9,False
18,2017-09-13,149.6,False
18,2017-09-20,150.8,False
18,2017-09-26,172.6,False
18,2017-10-04,159.9,False
18,2017-10-11,175.8,False
18,2017-10-18,182.9,False
18,2017-10-23,188.2,True
18,2017-10-24,165.7,False
18,2017-11-01,183.8,False
18,2017-11-08,177.2,False
18,2017-11-15,264.7,True
18,2017-11-28,155.7,False
18,2017-12-06,247.2,False
18,2017-12-13,311.1,False
18,2017-12-20,164.7,True
18,2017-12-27,184.8,False
18,2018-01-03,145.1,False
18,2018-01-10,155.0,False
18,2018-01-17,132.7,False
18,2018-01-24,175.6,False
18,2018-02-07,187.1,False
18,2018-02-14,171.6,False
18,2018-02-21,173.5,False
18,2018-02-27,171.4,False
18,2018-03-07,168.9,False
18,2018-03-14,172.9,False
18,2018-03-21,166.8,False
18,2018-03-27,173.6,False
18,2018-04-04,165.0,False
18,2018-04-11,167.2,False
18,2018-04-18,156.6,False
18,2018-05-01,185.8,False
18,2018-05-09,175.6,False
18,2018-05-16,179.9,False
18,2018-05-23,159.3,False
18,2018-05-26,195.7,False
18,2018-05-29,191.4,False
18,2018-06-06,172.3,False
18,2018-06-13,181.2,False
18,2018-06-20,183.9,False
18,2018-06-30,179.1,True
18,2018-07-04,169.4,False
18,2018-07-11,173.3,False
18,2018-07-18,155.0,False
18,2018-07-28,183.5,False
18,2018-08-08,173.3,False
18,2018-08-15,189.4,False
18,2018-08-22,184.6,False
18,2018-08-25,179.3,False
18,2018-09-05,163.4,False
18,2018-09-12,162.9,False
18,2018-09-19,165.8,False
18,2018-09-23,192.0,True
18,2018-09-29,162.2,False
18,2018-10-10,173.3,False
18,2018-10-17,189.1,False
18,2018-10-27,175.3,False
18,2018-12-01,177.5,False
19,2016-01-01,228.0,False
19,2016-01-26,260.4,False
19,2016-01-29,248.9,False
19,2016-02-10,233.9,False
19,2016-02-17,227.0,False
19,2016-02-28,268.3,False
19,2016-03-02,263.3,False
19,2016-03-09,214.2,False
19,2016-03-16,232.5,False
19,2016-03-27,244.1,False
19,2016-04-06,234.7,False
19,2016-04-13,230.9,False
19,2016-04-20,225.8,False
19,2016-04-22,242.3,False
19,2016-04-23,243.8,False
19,2016-05-01,230.7,False
19,2016-05-04,227.8,False
19,2016-05-11,224.5,False
19,2016-05-18,268.7,False
19,2016-05-29,246.6,False
19,2016-06-08,234.2,False
19,2016-06-15,236.4,False
19,2016-06-25,251.7,False
19,2016-07-06,233.4,False
19,2016-07-13,226.8,False
19,2016-07-20,222.7,False
19,2016-07-31,236.2,False
19,2016-08-03,234.4,False
19,2016-08-10,234.6,False
19,2016-08-17,261.2,False
19,2016-08-25,239.4,False
19,2016-08-28,257.1,False
19,2016-09-07,229.2,False
19,2016-09-14,217.9,False
19,2016-09-29,259.3,True
19,2016-10-02,293.2,False
19,2016-10-05,226.3,False
19,2016-10-12,224.3,False
19,2016-10-19,228.9,False
19,2016-10-27,233.2,False
19,2016-11-09,224.5,False
19,2016-11-16,324.8,True
19,2016-11-22,246.9,True
19,2016-11-23,235.9,False
19,2016-12-01,246.3,False
19,2016-12-07,307.3,False
19,2016-12-14,430.4,False
19,2016-12-21,207.8,True
19,2016-12-25,207.0,False
19,2016-12-28,245.3,False
19,2017-01-04,192.5,False
19,2017-01-11,194.9,False
19,2017-01-18,209.3,False
19,2017-01-30,258.7,False
19,2017-02-02,241.9,False
19,2017-02-08,240.9,False
19,2017-02-15,214.3,False
19,2017-02-24,240.9,False
19,2017-03-08,207.9,False
19,2017-03-15,206.4,False
19,2017-03-23,226.5,False
19,2017-03-24,233.6,False
19,2017-04-01,241.2,False
19,2017-04-05,223.7,False
19,2017-04-12,246.8,False
19,2017-04-19,211.4,False
19,2017-04-28,232.9,False
19,2017-05-03,236.2,False
19,2017-05-10,220.9,False
19,2017-05-17,226.3,False
19,2017-05-26,236.6,False
19,2017-06-07,228.0,False
19,2017-06-14,241.6,False
19,2017-06-21,191.4,False
19,2017-06-30,241.6,False
19,2017-07-05,233.3,False
19,2017-07-12,234.3,False
19,2017-07-19,214.7,False
19,2017-07-25,234.7,False
19,2017-07-28,245.7,False
19,2017-08-09,223.6,False
19,2017-08-16,252.2,False
19,2017-08-30,255.3,True
19,2017-09-02,279.3,False
19,2017-09-06,225.7,False
19,2017-09-13,211.9,False
19,2017-09-20,216.9,False
19,2017-09-26,239.1,False
19,2017-10-04,218.0,False
19,2017-10-11,227.2,False
19,2017-10-18,230.8,False
19,2017-10-23,233.2,True
19,2017-10-24,217.2,False
19,2017-11-01,244.8,False
19,2017-11-08,230.1,False
19,2017-11-15,317.3,True
19,2017-11-28,218.7,False
19,2017-12-06,293.5,False
19,2017-12-13,387.8,False
19,2017-12-20,229.0,True
19,2017-12-27,239.8,False
19,2018-01-03,192.7,False
19,2018-01-10,198.8,False
19,2018-01-17,211.5,False
19,2018-01-24,213.3,False
19,2018-02-07,228.9,False
19,2018-02-14,220.4,False
19,2018-02-21,216.2,False
19,2018-02-27,225.0,False
19,2018-03-07,213.9,False
19,2018-03-14,225.1,False
19,2018-03-21,219.4,False
19,2018-03-27,225.8,False
19,2018-04-04,225.6,False
19,2018-04-11,204.5,False
19,2018-04-18,209.5,False
19,2018-05-01,226.3,False
19,2018-05-09,222.7,False
19,2018-05-16,245.5,False
19,2018-05-23,206.4,False
19,2018-05-26,265.9,False
19,2018-05-29,257.4,False
19,2018-06-06,234.7,False
19,2018-06-13,239.3,False
19,2018-06-20,228.0,False
19,2018-06-30,240.6,True
19,2018-07-04,218.5,False
19,2018-07-11,217.8,False
19,2018-07-18,209.4,False
19,2018-07-28,223.4,False
19,2018-08-08,224.1,False
19,2018-08-15,251.7,False
19,2018-08-22,251.4,False
19,2018-08-25,221.4,False
19,2018-09-05,220.3,False
19,2018-09-12,215.1,False
19,2018-09-19,221.2,False
19,2018-09-23,237.7,True
19,2018-09-29,232.9,False
19,2018-10-10,218.3,False
19,2018-10-17,212.5,False
19,2018-10-27,231.9,False
19,2018-12-01,220.5,False
20,2016-01-01,315.1,False
20,2016-01-26,392.0,False
20,2016-01-29,344.5,False
20,2016-02-10,342.6,False
20,2016-02-17,305.0,False
20,2016-02-28,336.3,False
20,2016-03-02,382.9,False
20,2016-03-09,318.1,False
20,2016-03-16,308.8,False
20,2016-03-27,364.2,False
20,2016-04-06,328.2,False
20,2016-04-13,310.5,False
20,2016-04-20,312.7,False
20,2016-04-22,380.6,False
20,2016-04-23,335.9,False
20,2016-05-01,356.0,False
20,2016-05-04,340.9,False
20,2016-05-11,308.6,False
20,2016-05-18,336.7,False
20,2016-05-29,320.3,False
20,2016-06-08,345.8,False
20,2016-06-15,321.5,False
20,2016-06-25,348.3,False
20,2016-07-06,340.7,False
20,2016-07-13,309.7,False
20,2016-07-20,323.3,False
20,2016-07-31,335.8,False
20,2016-08-03,347.3,False
20,2016-08-10,317.4,False
20,2016-08-17,321.7,False
20,2016-08-25,327.2,False
20,2016-08-28,348.3,False
20,2016-09-07,317.5,False
20,2016-09-14,291.6,False
20,2016-09-29,323.8,True
20,2016-10-02,442.3,False
20,2016-10-05,313.5,False
20,2016-10-12,308.6,False
20,2016-10-19,308.3,False
20,2016-10-27,347.2,False
20,2016-11-09,338.3,False
20,2016-11-16,458.2,True
20,2016-11-22,343.7,True
20,2016-11-23,323.2,False
20,2016-12-01,356.5,False
20,2016-12-07,453.0,False
20,2016-12-14,597.0,False
20,2016-12-21,285.3,True
20,2016-12-25,309.8,False
20,2016-12-28,334.6,False
20,2017-01-04,302.8,False
20,2017-01-11,290.4,False
20,2017-01-18,287.1,False
20,2017-01-30,344.2,False
20,2017-02-02,374.6,False
20,2017-02-08,368.1,False
20,2017-02-15,307.3,False
20,2017-02-24,360.7,False
20,2017-03-08,314.8,False
20,2017-03-15,297.4,False
20,2017-03-23,377.8,False
20,2017-03-24,339.7,False
20,2017-04-01,367.0,False
20,2017-04-05,321.7,False
20,2017-04-12,377.1,False
20,2017-04-19,302.4,False
20,2017-04-28,351.8,False
20,2017-05-03,331.9,False
20,2017-05-10,318.3,False
20,2017-05-17,316.9,False
20,2017-05-26,331.4,False
20,2017-06-07,327.3,False
20,2017-06-14,322.4,False
20,2017-06-21,304.6,False
20,2017-06-30,343.2,False
